WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
24,Paris,French Open,6/1/2023,Grand Slam,Outdoor,Clay,2nd Round,3,Andreeva M.,Parry D.,143,79,481,764,6,1,6,2,,,2,0,Completed,1.33,3.4,1.4,3.15,1.4,3.4,1.36,3.11
24,Paris,French Open,6/1/2023,Grand Slam,Outdoor,Clay,2nd Round,3,Pera B.,Vekic D.,36,22,1284,1813,3,6,6,4,6,3,2,1,Completed,2.1,1.73,2.2,1.74,2.4,1.76,2.15,1.7
24,Paris,French Open,6/1/2023,Grand Slam,Outdoor,Clay,2nd Round,3,Swiatek I.,Liu C.,1,102,8940,659,6,4,6,0,,,2,0,Completed,1.02,19,1.02,25.49,1.02,25.49,1.01,19.13
24,Paris,French Open,6/1/2023,Grand Slam,Outdoor,Clay,2nd Round,3,Alexandrova E.,Friedsam A.L.,23,91,1725,698,6,2,6,0,,,2,0,Completed,1.33,3.4,1.31,3.74,1.37,3.74,1.32,3.41
24,Paris,French Open,6/1/2023,Grand Slam,Outdoor,Clay,2nd Round,3,Danilovic O.,Paolini J.,105,53,625,1005,6,2,7,5,,,2,0,Completed,1.73,2.1,1.68,2.32,1.73,2.32,1.66,2.21
24,Paris,French Open,6/1/2023,Grand Slam,Outdoor,Clay,2nd Round,3,Jabeur O.,Dodin O.,7,122,3541,567,6,2,6,3,,,2,0,Completed,1.06,10,1.07,11.09,1.1,11.09,1.06,9.29
24,Paris,French Open,6/1/2023,Grand Slam,Outdoor,Clay,2nd Round,3,Gauff C.,Grabher J.,6,61,4305,929,6,2,6,3,,,2,0,Completed,1.13,6,1.16,6.13,1.16,6.5,1.14,5.73
24,Paris,French Open,6/1/2023,Grand Slam,Outdoor,Clay,2nd Round,3,Tsurenko L.,Davis L.,66,52,883,1021,6,3,1,0,,,1,0,Retired,1.5,2.63,1.49,2.81,1.5,2.85,1.47,2.67
24,Paris,French Open,6/1/2023,Grand Slam,Outdoor,Clay,2nd Round,3,Andreescu B.,Navarro E.,42,75,1142,790,6,1,6,4,,,2,0,Completed,1.62,2.3,1.74,2.2,1.76,2.47,1.67,2.2
24,Paris,French Open,6/2/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Kasatkina D.,Stearns P.,9,69,3275,851,6,0,6,1,,,2,0,Completed,1.4,3,1.4,3.22,1.43,3.22,1.4,2.96
24,Paris,French Open,6/2/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Mertens E.,Pegula J.,28,3,1439,5205,6,1,6,3,,,2,0,Completed,3.2,1.36,3.27,1.39,3.31,1.39,3.16,1.36
24,Paris,French Open,6/2/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Pavlyuchenkova A.,Potapova A.,333,25,179,1665,4,6,6,3,6,0,2,1,Completed,2.3,1.62,2.44,1.63,2.45,1.64,2.35,1.6
24,Paris,French Open,6/2/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Sabalenka A.,Rakhimova K.,2,82,7541,750,6,2,6,2,,,2,0,Completed,1.04,13,1.05,14.8,1.06,14.8,1.04,11.75
24,Paris,French Open,6/2/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Svitolina E.,Blinkova A.,192,56,367,983,2,6,6,2,7,5,2,1,Completed,1.44,2.75,1.4,3.24,1.46,3.32,1.38,3.04
24,Paris,French Open,6/2/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Stephens S.,Putintseva Y.,30,58,1360,975,6,3,3,6,6,2,2,1,Completed,1.53,2.5,1.62,2.46,1.62,2.7,1.54,2.48
24,Paris,French Open,6/2/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Avanesyan E.,Tauson C.,134,127,522,541,3,6,6,1,7,5,2,1,Completed,2.75,1.44,2.87,1.48,2.9,1.48,2.78,1.44
24,Paris,French Open,6/2/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Muchova K.,Begu I.,43,27,1125,1452,6,3,6,2,,,2,0,Completed,1.62,2.3,1.76,2.19,1.77,2.5,1.67,2.2
24,Paris,French Open,6/3/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Sorribes Tormo S.,Rybakina E.,132,4,529,5090,,,,,,,,,Walkover,4.5,1.2,4.65,1.24,5,1.24,4.46,1.2
24,Paris,French Open,6/3/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Gauff C.,Andreeva M.,6,143,4305,481,6,7,6,1,6,1,2,1,Completed,1.8,2,1.79,2.13,1.82,2.15,1.76,2.07
24,Paris,French Open,6/3/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Haddad Maia B.,Alexandrova E.,14,23,2420,1725,5,7,6,4,7,5,2,1,Completed,1.8,2,1.93,1.98,1.93,2.02,1.85,1.95
24,Paris,French Open,6/3/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Swiatek I.,Wang Xin.,1,80,8940,763,6,0,6,0,,,2,0,Completed,1.02,21,1.03,23.52,1.03,23.52,1.01,16.48
24,Paris,French Open,6/3/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Pera B.,Cocciaretto E.,36,44,1284,1115,6,4,7,6,,,2,0,Completed,2.1,1.73,2.23,1.74,2.23,1.83,2.1,1.74
24,Paris,French Open,6/3/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Schmiedlova A.,Day K.,100,138,666,509,6,1,6,3,,,2,0,Completed,1.91,1.91,1.97,1.93,1.97,2,1.87,1.93
24,Paris,French Open,6/3/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Tsurenko L.,Andreescu B.,66,42,883,1142,6,1,6,1,,,2,0,Completed,2.1,1.73,2.13,1.81,2.3,1.82,2.11,1.74
24,Paris,French Open,6/3/2023,Grand Slam,Outdoor,Clay,3rd Round,3,Jabeur O.,Danilovic O.,7,105,3541,625,4,6,6,4,6,2,2,1,Completed,1.29,3.75,1.31,3.84,1.31,4,1.29,3.62
24,Paris,French Open,6/4/2023,Grand Slam,Outdoor,Clay,4th Round,3,Pavlyuchenkova A.,Mertens E.,333,28,179,1439,3,6,7,6,6,3,2,1,Completed,1.91,1.91,1.93,1.97,1.95,2,1.88,1.92
24,Paris,French Open,6/4/2023,Grand Slam,Outdoor,Clay,4th Round,3,Muchova K.,Avanesyan E.,43,134,1125,522,6,4,6,3,,,2,0,Completed,1.22,4.33,1.23,4.77,1.25,4.77,1.22,4.33
24,Paris,French Open,6/4/2023,Grand Slam,Outdoor,Clay,4th Round,3,Svitolina E.,Kasatkina D.,192,9,367,3275,6,4,7,6,,,2,0,Completed,2.5,1.53,2.64,1.55,2.66,1.57,2.5,1.53
24,Paris,French Open,6/4/2023,Grand Slam,Outdoor,Clay,4th Round,3,Sabalenka A.,Stephens S.,2,30,7541,1360,7,6,6,4,,,2,0,Completed,1.22,4.33,1.22,4.81,1.25,4.84,1.21,4.38
24,Paris,French Open,6/5/2023,Grand Slam,Outdoor,Clay,4th Round,3,Haddad Maia B.,Sorribes Tormo S.,14,132,2420,529,6,7,6,3,7,5,2,1,Completed,1.62,2.3,1.68,2.34,1.68,2.46,1.63,2.29
24,Paris,French Open,6/5/2023,Grand Slam,Outdoor,Clay,4th Round,3,Jabeur O.,Pera B.,7,36,3541,1284,6,3,6,1,,,2,0,Completed,1.25,4,1.25,4.43,1.29,4.43,1.26,3.94
24,Paris,French Open,6/5/2023,Grand Slam,Outdoor,Clay,4th Round,3,Gauff C.,Schmiedlova A.,6,100,4305,666,7,5,6,2,,,2,0,Completed,1.14,5.5,1.15,6.43,1.21,6.43,1.14,5.72
24,Paris,French Open,6/5/2023,Grand Slam,Outdoor,Clay,4th Round,3,Swiatek I.,Tsurenko L.,1,66,8940,883,5,1,,,,,0,0,Retired,1.03,15,1.04,19.3,1.04,19.3,1.03,14.47
24,Paris,French Open,6/6/2023,Grand Slam,Outdoor,Clay,Quarterfinals,3,Muchova K.,Pavlyuchenkova A.,43,333,1125,179,7,5,6,2,,,2,0,Completed,1.57,2.38,1.54,2.66,1.64,2.7,1.55,2.47
24,Paris,French Open,6/6/2023,Grand Slam,Outdoor,Clay,Quarterfinals,3,Sabalenka A.,Svitolina E.,2,192,7541,367,6,4,6,4,,,2,0,Completed,1.22,4.33,1.22,4.93,1.26,5.05,1.22,4.39
24,Paris,French Open,6/7/2023,Grand Slam,Outdoor,Clay,Quarterfinals,3,Haddad Maia B.,Jabeur O.,14,7,2420,3541,3,6,7,6,6,1,2,1,Completed,3.4,1.33,3.28,1.39,3.65,1.42,3.31,1.34
24,Paris,French Open,6/7/2023,Grand Slam,Outdoor,Clay,Quarterfinals,3,Swiatek I.,Gauff C.,1,6,8940,4305,6,4,6,2,,,2,0,Completed,1.08,8,1.11,8.38,1.12,9.5,1.09,7.5
24,Paris,French Open,6/8/2023,Grand Slam,Outdoor,Clay,Semifinals,3,Muchova K.,Sabalenka A.,43,2,1125,7541,7,6,6,7,7,5,2,1,Completed,3.5,1.3,3.64,1.33,4.59,1.36,3.53,1.31
24,Paris,French Open,6/8/2023,Grand Slam,Outdoor,Clay,Semifinals,3,Swiatek I.,Haddad Maia B.,1,14,8940,2420,6,2,7,6,,,2,0,Completed,1.07,9,1.08,10.45,1.1,14.36,1.07,9.06
24,Paris,French Open,6/10/2023,Grand Slam,Outdoor,Clay,The Final,3,Swiatek I.,Muchova K.,1,43,8940,1125,6,2,5,7,6,4,2,1,Completed,1.14,6.5,1.15,6.52,1.19,7,1.14,6.12
32,Budapest,Budapest Open,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Schmiedlova A.,Kudermetova P.,83,151,773,473,6,2,6,0,,,2,0,Completed,1.4,3,1.48,2.8,1.52,3,1.45,2.69
32,Budapest,Budapest Open,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Sharma A.,Rakhimova K.,216,78,333,817,6,3,6,3,,,2,0,Completed,2.38,1.57,2.24,1.7,2.4,1.7,2.25,1.62
32,Budapest,Budapest Open,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Avanesyan E.,Sramkova R.,69,171,877,404,2,6,6,4,6,3,2,1,Completed,1.5,2.63,1.47,2.84,1.55,2.84,1.45,2.69
32,Budapest,Budapest Open,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Juvan K.,Kucova K.,169,486,409,97,7,5,6,2,,,2,0,Completed,1.13,6,1.14,6.44,1.15,6.6,1.13,5.83
32,Budapest,Budapest Open,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Liu C.,Chirico L.,88,202,747,349,6,4,6,4,,,2,0,Completed,1.57,2.38,1.65,2.34,1.65,2.6,1.57,2.37
32,Budapest,Budapest Open,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Maria T.,Monnet C.,67,185,900,373,3,6,7,6,6,2,2,1,Completed,1.44,2.75,1.47,2.83,1.47,2.91,1.43,2.77
32,Budapest,Budapest Open,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Baindl K.,Szabanin N.,100,345,677,171,6,4,7,5,,,2,0,Completed,1.29,3.75,1.27,4.02,1.3,4.02,1.27,3.71
32,Budapest,Budapest Open,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Shnaider D.,Pera B.,110,39,649,1231,6,4,7,5,,,2,0,Completed,2.63,1.5,2.57,1.55,2.63,1.58,2.51,1.51
32,Budapest,Budapest Open,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Siskova A.,Rodina E.,377,290,152,228,6,3,6,0,,,2,0,Completed,1.91,1.91,2.14,1.77,2.14,1.98,1.93,1.85
32,Budapest,Budapest Open,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Korpatsch T.,Grammatikopoulou V.,99,170,690,406,6,4,6,4,,,2,0,Completed,1.29,3.75,1.26,4.38,1.29,4.38,1.25,3.88
32,Budapest,Budapest Open,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Timofeeva M.,Saville D.,246,222,289,324,6,3,6,4,,,2,0,Completed,1.29,3.75,,,4.3,1.85,3.25,1.35
32,Budapest,Budapest Open,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Stollar F.,Burillo I.,441,237,122,308,7,5,6,4,,,2,0,Completed,2.63,1.5,2.69,1.51,2.75,1.55,2.57,1.49
32,Budapest,Budapest Open,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Bondar A.,Babos T.,144,191,491,365,7,5,5,7,6,3,2,1,Completed,1.4,3,1.42,3.04,1.5,3.04,1.41,2.82
32,Budapest,Budapest Open,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Putintseva Y.,Volodko K.,60,295,937,225,1,6,6,2,6,1,2,1,Completed,1.1,7,1.1,8.54,1.13,8.54,1.09,6.99
32,Budapest,Budapest Open,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Podoroska N.,Hunter S.,80,154,804,463,1,6,6,1,6,1,2,1,Completed,1.57,2.38,1.68,2.27,1.68,2.4,1.61,2.28
32,Budapest,Budapest Open,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Toth A.,Zhang S.,548,45,78,1153,6,5,,,,,0,0,Retired,3.5,1.3,3.17,1.39,3.68,1.39,3.28,1.32
32,Budapest,Budapest Open,7/19/2023,WTA250,Outdoor,Clay,2nd Round,3,Juvan K.,Sharma A.,169,216,409,333,6,2,4,6,6,2,2,1,Completed,1.62,2.3,1.62,2.43,1.65,2.45,1.6,2.3
32,Budapest,Budapest Open,7/19/2023,WTA250,Outdoor,Clay,2nd Round,3,Schmiedlova A.,Korpatsch T.,83,99,773,690,4,6,6,2,6,3,2,1,Completed,1.67,2.2,1.73,2.22,1.73,2.25,1.66,2.18
32,Budapest,Budapest Open,7/19/2023,WTA250,Outdoor,Clay,2nd Round,3,Stollar F.,Maria T.,441,67,122,900,6,3,2,6,7,6,2,1,Completed,4.5,1.2,4.79,1.22,5.25,1.22,4.56,1.19
32,Budapest,Budapest Open,7/19/2023,WTA250,Outdoor,Clay,2nd Round,3,Liu C.,Putintseva Y.,88,60,747,937,6,3,7,6,,,2,0,Completed,2.5,1.53,2.68,1.52,2.7,1.57,2.55,1.5
32,Budapest,Budapest Open,7/20/2023,WTA250,Outdoor,Clay,2nd Round,3,Podoroska N.,Siskova A.,80,377,804,152,6,3,6,0,,,2,0,Completed,1.11,6.5,1.16,6.11,1.19,6.5,1.13,5.66
32,Budapest,Budapest Open,7/20/2023,WTA250,Outdoor,Clay,2nd Round,3,Timofeeva M.,Shnaider D.,246,110,289,649,6,1,6,1,,,2,0,Completed,3.75,1.29,3.73,1.31,4.01,1.31,3.63,1.27
32,Budapest,Budapest Open,7/20/2023,WTA250,Outdoor,Clay,2nd Round,3,Avanesyan E.,Bondar A.,69,144,877,491,6,3,6,0,,,2,0,Completed,1.73,2.1,1.79,2.12,1.93,2.12,1.77,2.02
32,Budapest,Budapest Open,7/20/2023,WTA250,Outdoor,Clay,2nd Round,3,Baindl K.,Toth A.,100,548,677,78,6,3,6,1,,,2,0,Completed,1.14,5.5,1.18,5.44,1.19,6,1.15,5.13
32,Budapest,Budapest Open,7/21/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Timofeeva M.,Juvan K.,246,169,289,409,3,6,6,3,6,2,2,1,Completed,3.5,1.3,3.44,1.36,3.65,1.36,3.31,1.32
32,Budapest,Budapest Open,7/21/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Podoroska N.,Avanesyan E.,80,69,804,877,6,1,6,3,,,2,0,Completed,2.3,1.62,2.27,1.71,2.38,1.74,2.22,1.65
32,Budapest,Budapest Open,7/21/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Liu C.,Schmiedlova A.,88,83,747,773,7,5,6,4,,,2,0,Completed,1.73,2.1,1.87,2.04,1.87,2.13,1.77,2.01
32,Budapest,Budapest Open,7/22/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Baindl K.,Stollar F.,100,441,677,122,7,6,6,3,,,2,0,Completed,1.33,3.4,1.32,3.71,1.39,3.71,1.31,3.37
32,Budapest,Budapest Open,7/22/2023,WTA250,Outdoor,Clay,Semifinals,3,Timofeeva M.,Podoroska N.,246,80,289,804,7,6,3,6,6,3,2,1,Completed,3,1.4,2.83,1.49,3.05,1.49,2.76,1.44
32,Budapest,Budapest Open,7/22/2023,WTA250,Outdoor,Clay,Semifinals,3,Baindl K.,Liu C.,100,88,677,747,7,5,7,6,,,2,0,Completed,2.63,1.5,3.01,1.43,3.01,1.54,2.66,1.46
32,Budapest,Budapest Open,7/23/2023,WTA250,Outdoor,Clay,The Final,3,Timofeeva M.,Baindl K.,246,100,289,677,6,3,3,6,6,0,2,1,Completed,1.91,1.91,1.88,2.03,2.15,2.03,1.9,1.89
33,Palermo,Internazionali Femminili di Palermo,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Rosatello C.,Golubic V.,363,120,161,620,6,1,6,1,,,2,0,Completed,4.5,1.2,3.98,1.28,5,1.28,4.26,1.21
33,Palermo,Internazionali Femminili di Palermo,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Brancaccio N.,Andrianjafitrimo T.,180,388,390,146,6,3,6,4,,,2,0,Completed,1.53,2.5,1.57,2.52,1.62,2.52,1.57,2.37
33,Palermo,Internazionali Femminili di Palermo,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Burel C.,Grabher J.,94,58,730,955,6,4,7,5,,,2,0,Completed,1.57,2.38,1.61,2.43,1.65,2.43,1.58,2.35
33,Palermo,Internazionali Femminili di Palermo,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Zheng Q.,Errani S.,26,112,1678,648,6,0,6,0,,,2,0,Completed,1.22,4.33,1.23,4.6,1.24,4.6,1.22,4.22
33,Palermo,Internazionali Femminili di Palermo,7/17/2023,WTA250,Outdoor,Clay,1st Round,3,Parry D.,Zantedeschi A.,82,603,779,64,6,4,6,3,,,2,0,Completed,1.17,5,1.18,5.49,1.22,5.5,1.16,5.03
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Navarro E.,Vedder E.,57,312,976,203,7,6,6,1,,,2,0,Completed,1.07,9,1.09,8.52,1.09,10,1.06,8.55
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Lansere S.,Danilovic O.,353,104,167,662,6,3,,,,,0,1,Retired,,,,,,,,
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Sorribes Tormo S.,Cocciaretto E.,85,42,764,1170,6,3,4,6,6,0,2,1,Completed,2,1.8,2.13,1.78,2.13,1.91,2,1.79
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Sherif M.,Bouzas Maneiro J.,38,135,1246,512,3,6,7,6,7,5,2,1,Completed,1.29,3.75,1.33,3.57,1.33,3.75,1.29,3.5
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Bucsa C.,Curmi F.,81,326,784,187,3,6,6,3,7,5,2,1,Completed,1.17,5,1.19,5.12,1.19,6.05,1.16,5
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Kasatkina D.,Trevisan M.,11,75,3010,847,6,3,6,7,6,0,2,1,Completed,1.22,4.33,1.24,4.41,1.3,4.41,1.22,4.1
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Prozorova T.,Abduraimova N.,236,177,309,396,6,3,6,4,,,2,0,Completed,1.8,2,1.91,1.96,1.91,2.11,1.81,1.97
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Andreeva E.,Bronzetti L.,159,53,443,1047,4,6,6,0,6,2,2,1,Completed,2.38,1.57,2.42,1.61,2.42,1.64,2.31,1.59
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Yastremska D.,Ristic M.,149,443,480,121,6,4,6,2,,,2,0,Completed,1.13,6,1.16,5.96,1.16,6,1.14,5.57
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Paolini J.,Rus A.,52,62,1050,931,6,4,5,7,6,2,2,1,Completed,1.8,2,1.95,1.92,1.97,2.05,1.85,1.93
33,Palermo,Internazionali Femminili di Palermo,7/18/2023,WTA250,Outdoor,Clay,1st Round,3,Osorio M.,Ferro F.,74,256,857,278,7,6,6,1,,,2,0,Completed,1.33,3.4,1.34,3.46,1.38,3.5,1.32,3.28
33,Palermo,Internazionali Femminili di Palermo,7/19/2023,WTA250,Outdoor,Clay,2nd Round,3,Sorribes Tormo S.,Brancaccio N.,85,180,764,390,6,3,6,2,,,2,0,Completed,1.14,5.5,1.15,6.46,1.15,6.5,1.13,5.77
33,Palermo,Internazionali Femminili di Palermo,7/19/2023,WTA250,Outdoor,Clay,2nd Round,3,Burel C.,Bucsa C.,94,81,730,784,6,2,6,4,,,2,0,Completed,1.57,2.38,1.54,2.63,1.64,2.68,1.53,2.46
33,Palermo,Internazionali Femminili di Palermo,7/19/2023,WTA250,Outdoor,Clay,2nd Round,3,Zheng Q.,Parry D.,26,82,1678,779,7,5,3,6,6,3,2,1,Completed,1.22,4.33,1.26,4.23,1.29,4.34,1.24,3.99
33,Palermo,Internazionali Femminili di Palermo,7/19/2023,WTA250,Outdoor,Clay,2nd Round,3,Navarro E.,Rosatello C.,57,363,976,161,6,2,6,1,,,2,0,Completed,1.08,8,1.09,9.34,1.09,9.34,1.07,7.95
33,Palermo,Internazionali Femminili di Palermo,7/20/2023,WTA250,Outdoor,Clay,2nd Round,3,Paolini J.,Yastremska D.,52,149,1050,480,2,6,6,4,6,2,2,1,Completed,1.57,2.38,1.65,2.37,1.71,2.42,1.62,2.26
33,Palermo,Internazionali Femminili di Palermo,7/20/2023,WTA250,Outdoor,Clay,2nd Round,3,Sherif M.,Lansere S.,38,353,1246,167,6,3,6,3,,,2,0,Completed,1.05,11,1.06,12.71,1.06,16.78,1.04,10.51
33,Palermo,Internazionali Femminili di Palermo,7/20/2023,WTA250,Outdoor,Clay,2nd Round,3,Kasatkina D.,Prozorova T.,11,236,3010,309,6,3,6,1,,,2,0,Completed,1.05,11,1.06,13.07,1.06,14.21,1.04,10.48
33,Palermo,Internazionali Femminili di Palermo,7/20/2023,WTA250,Outdoor,Clay,2nd Round,3,Osorio M.,Andreeva E.,74,159,857,443,6,7,6,0,6,2,2,1,Completed,1.36,3.2,1.41,3.12,1.42,3.25,1.38,2.97
33,Palermo,Internazionali Femminili di Palermo,7/21/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Sorribes Tormo S.,Burel C.,85,94,764,730,6,1,7,6,,,2,0,Completed,1.44,2.75,1.47,2.91,1.49,2.91,1.44,2.74
33,Palermo,Internazionali Femminili di Palermo,7/21/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Sherif M.,Osorio M.,38,74,1246,857,6,4,6,1,,,2,0,Completed,1.8,2,1.93,1.97,2.01,2,1.87,1.93
33,Palermo,Internazionali Femminili di Palermo,7/21/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Paolini J.,Kasatkina D.,52,11,1050,3010,6,4,4,6,6,3,2,1,Completed,3.2,1.36,3.75,1.32,3.8,1.39,3.42,1.3
33,Palermo,Internazionali Femminili di Palermo,7/21/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Zheng Q.,Navarro E.,26,57,1678,976,6,4,6,2,,,2,0,Completed,1.62,2.3,1.74,2.23,1.74,2.42,1.64,2.23
33,Palermo,Internazionali Femminili di Palermo,7/22/2023,WTA250,Outdoor,Clay,Semifinals,3,Paolini J.,Sorribes Tormo S.,52,85,1050,764,7,6,6,0,,,2,0,Completed,2.3,1.62,2.21,1.75,2.3,1.76,2.18,1.67
33,Palermo,Internazionali Femminili di Palermo,7/22/2023,WTA250,Outdoor,Clay,Semifinals,3,Zheng Q.,Sherif M.,26,38,1678,1246,6,4,4,6,6,1,2,1,Completed,1.62,2.3,1.69,2.31,1.71,2.42,1.63,2.26
33,Palermo,Internazionali Femminili di Palermo,7/23/2023,WTA250,Outdoor,Clay,The Final,3,Zheng Q.,Paolini J.,26,52,1678,1050,6,4,1,6,6,1,2,1,Completed,1.53,2.5,1.57,2.58,1.62,2.58,1.53,2.46
34,Hamburg,European Open,7/23/2023,WTA250,Outdoor,Clay,1st Round,3,Korpatsch T.,Carle M.,100,160,705,449,3,6,6,2,6,1,2,1,Completed,1.53,2.5,1.52,2.68,1.55,2.75,1.5,2.55
34,Hamburg,European Open,7/23/2023,WTA250,Outdoor,Clay,1st Round,3,Udvardy P.,Schmiedlova A.,96,81,728,820,3,6,6,3,6,1,2,1,Completed,2.63,1.5,2.63,1.53,2.91,1.55,2.58,1.48
34,Hamburg,European Open,7/23/2023,WTA250,Outdoor,Clay,1st Round,3,Trevisan M.,Kalieva E.,76,173,847,410,6,1,6,0,,,2,0,Completed,1.29,3.75,1.32,3.63,1.34,4,1.29,3.54
34,Hamburg,European Open,7/24/2023,WTA250,Outdoor,Clay,1st Round,3,Noha Akugue N.,Pigossi L.,207,142,351,505,7,5,6,4,,,2,0,Completed,1.73,2.1,1.71,2.23,1.74,2.23,1.7,2.13
34,Hamburg,European Open,7/24/2023,WTA250,Outdoor,Clay,1st Round,3,Putintseva Y.,Jacquemot E.,58,184,937,380,6,2,6,4,,,2,0,Completed,1.33,3.4,1.31,3.6,1.36,3.65,1.31,3.36
34,Hamburg,European Open,7/24/2023,WTA250,Outdoor,Clay,1st Round,3,Shnaider D.,Kudermetova P.,101,157,677,459,6,0,4,6,6,1,2,1,Completed,1.5,2.63,1.53,2.59,1.57,3.39,1.49,2.58
34,Hamburg,European Open,7/24/2023,WTA250,Outdoor,Clay,1st Round,3,Grabher J.,Bulgaru M.,61,224,928,328,6,4,6,4,,,2,0,Completed,1.44,2.75,1.43,2.96,1.44,3,1.42,2.81
34,Hamburg,European Open,7/24/2023,WTA250,Outdoor,Clay,1st Round,3,Kanepi K.,Juvan K.,93,149,736,486,6,1,6,4,,,2,0,Completed,2.2,1.67,2.17,1.73,2.3,1.75,2.14,1.69
34,Hamburg,European Open,7/24/2023,WTA250,Outdoor,Clay,1st Round,3,Osorio M.,Rakhimova K.,67,82,892,817,6,4,6,3,,,2,0,Completed,1.29,3.75,1.3,3.74,1.33,3.75,1.29,3.48
34,Hamburg,European Open,7/24/2023,WTA250,Outdoor,Clay,1st Round,3,Podoroska N.,Tomova V.,66,99,893,707,6,1,7,5,,,2,0,Completed,1.62,2.3,1.65,2.35,1.65,2.45,1.6,2.29
34,Hamburg,European Open,7/24/2023,WTA250,Outdoor,Clay,1st Round,3,Niemeier J.,Seidel E.,106,309,660,203,7,6,1,6,6,3,2,1,Completed,1.25,4,1.3,3.73,1.3,4.2,1.25,3.77
34,Hamburg,European Open,7/24/2023,WTA250,Outdoor,Clay,1st Round,3,Pera B.,Sonmez Z.,56,201,976,357,6,2,1,6,6,4,2,1,Completed,1.2,4.5,1.26,4.22,1.26,4.5,1.22,4.12
34,Hamburg,European Open,7/25/2023,WTA250,Outdoor,Clay,1st Round,3,Lys E.,Sherif M.,167,31,436,1326,6,1,6,1,,,2,0,Completed,4,1.25,4.15,1.26,4.15,1.29,3.89,1.24
34,Hamburg,European Open,7/25/2023,WTA250,Outdoor,Clay,1st Round,3,Rus A.,Timofeeva M.,60,129,931,580,6,2,4,6,6,1,2,1,Completed,1.4,3,1.44,2.93,1.45,3.05,1.42,2.79
